id_cliente,genero,cidadao_senior,parceiro,dependentes,permanencia_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,contrato,fatura_sem_papel,metodo_pagamento,cobrancas_mensais,cobrancas_totais,evasao,ticket_medio,cliente_novo
1131-qqzeb,masculino,1,sim,nao,71,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,23.95,1756.2,0,24.391666666666666,0
5716-ezxzn,feminino,0,sim,sim,65,sim,sim,fibra_otica,sim,sim,nao,sim,sim,nao,dois_anos,sim,cartao_credito,99.05,6416.7,0,97.22272727272727,0
6837-bjydq,masculino,0,nao,nao,3,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.6,61.35,0,15.3375,1
2135-rxihg,masculino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,45.65,45.65,1,22.825,1
6440-dkqge,masculino,0,nao,sim,30,sim,nao,dsl,nao,sim,sim,nao,sim,nao,um_ano,nao,cartao_credito,64.5,1929.95,0,62.25645161290323,0
3466-byavd,masculino,0,sim,sim,15,sim,nao,dsl,nao,sim,sim,sim,nao,sim,mensal,sim,cheque_enviado,69.5,1071.4,0,66.9625,0
3780-yvmfa,feminino,0,sim,sim,8,sim,nao,dsl,nao,nao,nao,sim,sim,sim,mensal,sim,cheque_eletronico,68.55,564.35,0,62.705555555555556,0
3874-eqoep,masculino,0,nao,nao,7,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,nao,cheque_enviado,95.0,655.5,1,81.9375,0
1679-jrfbr,feminino,0,sim,sim,70,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,um_ano,sim,cartao_credito,108.15,7930.55,0,111.69788732394366,0
9073-zziay,masculino,0,sim,sim,62,sim,nao,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,cheque_eletronico,86.1,5215.25,0,82.78174603174604,0
3077-rsntj,feminino,0,sim,sim,6,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.7,113.5,0,16.214285714285715,1
6551-gnydg,feminino,0,sim,sim,14,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,80.9,1152.8,0,76.85333333333332,0
9167-apmxz,feminino,0,nao,nao,22,sim,sim,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,transferencia_bancaria,84.15,1821.95,0,79.21521739130435,0
2749-ctkaj,masculino,0,sim,sim,22,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,20.15,419.9,0,18.256521739130434,0
6371-nzyeg,masculino,0,sim,sim,16,sim,nao,dsl,sim,nao,sim,nao,sim,nao,dois_anos,nao,cheque_enviado,64.25,1024.0,0,60.23529411764706,0
7554-newdd,masculino,0,nao,nao,10,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,25.7,251.6,0,22.87272727272727,0
8992-vonjd,feminino,0,nao,sim,13,sim,nao,dsl,sim,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,56.0,764.55,0,54.61071428571428,0
0867-mkzvy,feminino,0,sim,nao,20,sim,sim,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,82.4,1592.35,1,75.82619047619048,0
4482-ewfmi,feminino,0,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.7,135.2,0,45.06666666666666,1
4648-ypbtm,masculino,0,nao,nao,53,sim,sim,dsl,nao,sim,sim,sim,nao,sim,dois_anos,sim,transferencia_bancaria,73.9,3958.25,0,73.30092592592592,0
2907-iljbn,feminino,0,sim,sim,11,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,20.6,233.9,0,19.491666666666667,0
6345-fzoqh,masculino,0,sim,nao,69,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.9,1363.45,0,19.477857142857143,0
3376-bmgfe,feminino,0,nao,nao,4,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,70.9,273.0,1,54.6,1
5997-opvfa,masculino,0,sim,nao,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,89.05,6254.45,0,85.67739726027396,0
3445-hxxgf,masculino,1,sim,nao,58,nao,sem_servico_telefone,dsl,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,45.3,2651.2,1,44.93559322033898,0
1159-wfsgr,feminino,0,sim,sim,16,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_eletronico,20.4,321.4,0,18.905882352941177,0
7654-ywjuf,masculino,0,sim,nao,43,sim,nao,fibra_otica,sim,nao,sim,sim,nao,nao,um_ano,sim,transferencia_bancaria,84.25,3539.25,0,80.4375,0
1875-qivme,feminino,0,sim,nao,2,sim,sim,fibra_otica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,104.4,242.8,1,80.93333333333334,1
6727-iotlz,masculino,0,sim,nao,14,sim,nao,dsl,nao,sim,sim,sim,sim,sim,dois_anos,nao,cheque_enviado,81.95,1181.75,0,78.78333333333333,0
0691-jvsya,feminino,0,sim,nao,53,sim,nao,fibra_otica,nao,nao,sim,nao,sim,sim,um_ano,sim,transferencia_bancaria,94.85,5000.2,1,92.59629629629629,0
5918-vukwp,feminino,0,nao,nao,32,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,transferencia_bancaria,20.55,654.55,0,19.834848484848482,0
1744-jhkys,feminino,0,sim,nao,34,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_eletronico,24.7,780.2,0,22.291428571428572,0
2656-fmokz,feminino,1,nao,nao,15,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,74.45,1145.7,1,71.60625,0
2070-fnexe,feminino,1,nao,nao,7,sim,nao,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,76.45,503.6,1,62.95,0
5947-sgkcl,feminino,0,sim,sim,15,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,transferencia_bancaria,105.35,1559.25,0,97.453125,0
3712-pkxza,masculino,0,sim,nao,61,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cartao_credito,20.55,1252.0,0,20.193548387096776,0
6317-ypkdh,feminino,0,nao,nao,1,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,29.95,29.95,1,14.975,1
6582-oivsp,feminino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,45.3,45.3,0,22.65,1
9367-wxlch,masculino,0,nao,nao,8,sim,sim,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,nao,transferencia_bancaria,84.5,662.65,1,73.62777777777778,0
5524-khnjp,masculino,0,sim,sim,33,sim,nao,dsl,sim,nao,sim,nao,sim,sim,um_ano,nao,cartao_credito,74.75,2453.3,0,72.15588235294118,0
1918-zbfqj,feminino,0,nao,nao,13,sim,nao,fibra_otica,nao,sim,sim,nao,nao,nao,mensal,sim,cheque_eletronico,79.25,1111.65,1,79.40357142857144,0
1024-guald,feminino,0,sim,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,24.8,24.8,1,12.4,1
4827-usjhp,masculino,0,nao,nao,20,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_enviado,51.8,1023.85,0,48.75476190476191,0
8167-gjlrn,masculino,0,nao,nao,3,nao,sem_servico_telefone,dsl,nao,nao,nao,sim,nao,nao,mensal,nao,cheque_eletronico,30.4,82.15,0,20.5375,1
0956-sycwg,feminino,0,nao,nao,13,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_eletronico,19.65,244.8,0,17.485714285714288,0
8017-uvszu,feminino,0,sim,nao,40,sim,sim,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cartao_credito,56.6,2379.1,0,58.02682926829268,0
7100-fqprv,masculino,0,sim,sim,43,sim,sim,dsl,sim,nao,nao,sim,nao,sim,um_ano,sim,cartao_credito,71.9,3173.35,0,72.12159090909091,0
2472-ovkup,masculino,0,sim,nao,6,sim,nao,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,91.0,531.0,1,75.85714285714286,1
2984-rgeya,feminino,0,sim,sim,69,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,19.75,1375.4,0,19.64857142857143,0
9680-niauv,feminino,0,sim,sim,72,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,dois_anos,nao,cartao_credito,109.7,8129.3,0,111.36027397260274,0
2146-egvdt,masculino,0,sim,sim,59,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,19.3,1192.7,0,19.878333333333334,0
2604-ijpdu,feminino,0,sim,nao,20,sim,nao,fibra_otica,sim,sim,nao,sim,sim,nao,mensal,sim,cheque_eletronico,96.55,1901.65,0,90.5547619047619,0
9178-jhuvj,masculino,0,sim,sim,24,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,24.1,587.4,0,23.496,0
6168-ybynp,masculino,0,nao,nao,59,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,mensal,sim,cheque_eletronico,111.35,6519.75,0,108.6625,0
7255-ssfbc,masculino,0,sim,sim,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,112.25,8041.65,0,110.15958904109588,0
3645-deygf,masculino,0,nao,sim,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.75,20.75,0,10.375,1
9323-hgfwy,feminino,0,sim,nao,27,sim,nao,fibra_otica,sim,nao,nao,sim,sim,sim,um_ano,sim,cartao_credito,101.9,2681.15,0,95.75535714285715,0
8544-goqsh,feminino,0,nao,nao,14,sim,nao,fibra_otica,nao,sim,nao,sim,nao,nao,mensal,sim,cartao_credito,80.05,1112.3,0,74.15333333333334,0
3363-dtivd,masculino,0,sim,sim,71,sim,sim,fibra_otica,sim,nao,sim,nao,sim,sim,dois_anos,nao,cheque_eletronico,105.55,7405.5,0,102.85416666666667,0
7018-wbjnk,masculino,0,nao,sim,13,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cartao_credito,78.3,1033.95,0,73.85357142857143,0
9142-kzxop,masculino,0,nao,nao,44,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cartao_credito,68.85,2958.95,0,65.75444444444445,0
7674-ytafd,feminino,0,nao,nao,33,sim,nao,fibra_otica,nao,sim,nao,sim,nao,nao,um_ano,sim,transferencia_bancaria,79.95,2684.85,0,78.96617647058824,0
6348-snfus,masculino,0,sim,sim,72,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,nao,sim,dois_anos,sim,cartao_credito,55.45,4179.2,0,57.249315068493146,0
1285-okipp,masculino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,nao,cheque_eletronico,79.9,79.9,1,39.95,1
7825-ecjrf,feminino,0,nao,nao,19,sim,nao,fibra_otica,sim,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,106.6,1934.45,1,96.7225,0
1347-kttta,masculino,0,sim,nao,64,sim,nao,fibra_otica,nao,sim,sim,sim,sim,sim,um_ano,sim,cartao_credito,102.45,6654.1,0,102.37076923076924,0
7841-tzdmq,masculino,0,nao,nao,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,46.0,84.5,1,28.166666666666668,1
4195-nzgta,feminino,0,nao,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,25.25,25.25,0,12.625,1
7157-smcfk,masculino,0,nao,sim,61,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.75,1124.2,0,18.13225806451613,0
4709-lkhyg,feminino,0,sim,sim,29,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_eletronico,20.0,540.05,0,18.001666666666665,0
2504-dshih,masculino,1,sim,nao,23,sim,sim,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,nao,cheque_eletronico,86.8,1975.85,0,82.32708333333333,0
0699-ndkjm,feminino,0,sim,nao,57,nao,sem_servico_telefone,dsl,sim,sim,sim,nao,sim,sim,mensal,sim,transferencia_bancaria,58.75,3437.45,0,59.266379310344824,0
9286-bhdqg,masculino,0,sim,sim,72,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,nao,nao,dois_anos,nao,cartao_credito,45.25,3139.8,0,43.01095890410959,0
0230-wequw,masculino,0,sim,nao,66,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,sim,nao,dois_anos,sim,transferencia_bancaria,56.6,3789.2,0,56.55522388059701,0
2040-ldiwq,masculino,0,sim,sim,65,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,84.2,5324.5,0,80.67424242424242,0
6496-jdssb,feminino,0,nao,nao,8,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,transferencia_bancaria,80.0,624.6,0,69.4,0
9408-ssnvz,feminino,0,nao,nao,4,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,70.15,268.35,1,53.67,1
4443-embna,feminino,0,sim,nao,71,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,24.75,1836.9,0,25.512500000000003,0
6469-mrvet,masculino,0,sim,sim,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cheque_eletronico,20.2,20.2,0,10.1,1
0742-moabm,masculino,0,sim,nao,4,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,nao,cheque_enviado,50.05,179.35,1,35.87,1
5961-vusrv,feminino,0,nao,nao,12,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,transferencia_bancaria,19.35,219.35,0,16.873076923076923,0
6778-jfcmk,masculino,0,nao,nao,24,nao,sem_servico_telefone,dsl,sim,nao,nao,nao,sim,sim,um_ano,sim,cheque_enviado,50.6,1288.75,0,51.55,0
6341-jvqgf,feminino,0,sim,sim,31,sim,nao,dsl,sim,nao,sim,sim,sim,sim,um_ano,sim,cheque_enviado,81.15,2545.75,0,79.5546875,0
2232-dmlxu,feminino,0,sim,nao,1,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,nao,cheque_enviado,55.2,55.2,1,27.6,1
4811-jbuvu,masculino,0,nao,nao,30,sim,sim,fibra_otica,nao,nao,nao,sim,nao,sim,mensal,sim,cartao_credito,89.9,2723.15,0,87.84354838709677,0
0945-tsonx,feminino,0,sim,sim,47,sim,sim,dsl,sim,sim,nao,sim,sim,sim,dois_anos,sim,cartao_credito,85.3,4107.25,0,85.56770833333333,0
2651-zcbxv,masculino,0,nao,nao,54,sim,sim,fibra_otica,sim,sim,nao,sim,sim,sim,dois_anos,sim,cartao_credito,108.0,5760.65,0,104.7390909090909,0
3316-uwxuy,masculino,0,nao,nao,50,sim,nao,fibra_otica,sim,sim,nao,sim,nao,sim,mensal,sim,cartao_credito,93.5,4747.5,0,93.08823529411765,0
8937-rdthp,masculino,0,nao,nao,1,sim,nao,fibra_otica,sim,nao,nao,nao,nao,sim,mensal,sim,cheque_enviado,84.6,84.6,1,42.3,1
7083-miopc,feminino,0,nao,nao,72,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.25,1566.9,0,21.464383561643835,0
1984-gpteh,feminino,0,nao,nao,29,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_eletronico,25.15,702.0,0,23.4,0
1251-krreg,masculino,0,nao,nao,2,sim,sim,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_enviado,54.4,114.1,1,38.03333333333333,1
0621-jfhol,feminino,0,nao,nao,10,nao,sem_servico_telefone,dsl,nao,nao,nao,sim,nao,nao,dois_anos,sim,cheque_enviado,29.6,299.05,0,27.186363636363637,0
9903-lysab,masculino,0,sim,nao,18,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,73.15,1305.95,0,68.73421052631579,0
0094-oifmo,feminino,1,nao,nao,11,sim,nao,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,95.0,1120.3,1,93.35833333333333,0
9227-uaqft,masculino,0,nao,nao,16,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.75,284.35,0,16.726470588235294,0
7301-abvad,feminino,0,nao,nao,72,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,86.6,6350.5,0,86.9931506849315,0
6614-fhdbo,masculino,0,nao,nao,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,nao,transferencia_bancaria,109.2,7878.3,0,107.92191780821918,0
7576-aseju,feminino,0,sim,sim,41,sim,nao,dsl,sim,nao,nao,sim,sim,sim,um_ano,sim,cartao_credito,74.7,3187.65,0,75.89642857142857,0
9058-hrzsv,feminino,1,sim,nao,65,sim,nao,fibra_otica,sim,sim,sim,nao,nao,sim,mensal,nao,cheque_eletronico,94.4,6126.15,0,92.82045454545454,0
4522-akylr,feminino,1,nao,nao,13,sim,nao,dsl,nao,sim,sim,nao,nao,nao,mensal,sim,cheque_eletronico,54.8,731.3,0,52.23571428571428,0
0221-wmxnq,masculino,1,nao,nao,4,sim,nao,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,75.35,273.4,0,54.67999999999999,1
0303-uncip,masculino,0,nao,nao,41,sim,sim,dsl,nao,nao,sim,nao,nao,sim,um_ano,nao,cheque_enviado,65.0,2531.8,0,60.280952380952385,0
9947-otfqu,masculino,1,nao,nao,15,sim,nao,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,74.4,1074.3,1,67.14375,0
0322-yinqp,masculino,0,nao,nao,1,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,48.55,48.55,1,24.275,1
0959-whokv,masculino,0,nao,nao,42,sim,sim,fibra_otica,sim,sim,sim,nao,nao,sim,um_ano,sim,cheque_eletronico,99.0,4298.45,0,99.96395348837208,0
4075-jfpgr,feminino,0,sim,nao,51,sim,nao,fibra_otica,sim,sim,sim,nao,sim,nao,um_ano,sim,cheque_eletronico,93.5,4619.55,0,88.8375,0
4629-nrxkx,feminino,0,sim,sim,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,70.4,147.15,1,49.050000000000004,1
9514-jdski,masculino,1,sim,nao,1,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,sim,nao,mensal,nao,cheque_eletronico,40.2,40.2,1,20.1,1
3282-ziszv,masculino,0,nao,sim,32,sim,sim,dsl,nao,sim,sim,sim,sim,sim,um_ano,nao,cartao_credito,83.7,2633.3,0,79.7969696969697,0
3675-ydupj,masculino,0,nao,nao,10,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,19.85,193.05,0,17.55,0
4111-bnxif,feminino,0,sim,sim,67,nao,sem_servico_telefone,dsl,nao,sim,sim,sim,sim,sim,dois_anos,sim,cheque_eletronico,59.55,4103.9,0,60.35147058823529,0
7017-vfhay,feminino,0,sim,sim,61,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,115.1,7008.15,0,113.03467741935484,0
6655-lhbyw,masculino,0,nao,nao,50,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,um_ano,nao,cartao_credito,114.35,5791.1,0,113.55098039215687,0
4959-josrx,feminino,0,sim,nao,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,44.6,80.55,1,26.849999999999998,1
5046-nuhwd,feminino,1,sim,nao,29,nao,sem_servico_telefone,dsl,sim,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,45.0,1228.65,0,40.955000000000005,0
7273-tefqd,masculino,1,nao,nao,3,nao,sem_servico_telefone,dsl,nao,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,41.15,132.2,1,33.05,1
3606-twkgi,masculino,1,nao,nao,13,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque_eletronico,106.9,1364.3,1,97.45,0
7529-zdfxi,masculino,1,sim,nao,57,sim,sim,fibra_otica,nao,sim,nao,nao,nao,sim,mensal,sim,cheque_eletronico,89.85,4925.35,0,84.9198275862069,0
7605-bdwdc,feminino,0,nao,nao,31,nao,sem_servico_telefone,dsl,sim,sim,nao,sim,nao,sim,dois_anos,sim,transferencia_bancaria,49.85,1520.1,0,47.503125,0
1950-ksvvj,feminino,0,sim,nao,45,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,um_ano,nao,cheque_enviado,113.3,5032.25,0,109.39673913043478,0
0123-crbrt,feminino,0,sim,sim,61,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,cheque_enviado,88.1,5526.75,0,89.14112903225806,0
6292-tosss,masculino,0,nao,nao,50,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,24.9,1195.25,0,23.436274509803923,0
3197-arfoy,feminino,1,nao,nao,19,sim,nao,fibra_otica,sim,sim,nao,sim,sim,sim,mensal,sim,cheque_enviado,105.0,2007.25,0,100.3625,0
6323-aybrx,masculino,0,nao,nao,59,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.35,1099.6,1,18.326666666666664,0
7014-zzxaw,feminino,0,sim,nao,71,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,24.25,1732.95,0,24.06875,0
4385-gzqxv,feminino,1,nao,nao,16,sim,nao,fibra_otica,nao,nao,nao,sim,sim,sim,mensal,sim,cheque_eletronico,94.45,1511.2,1,88.89411764705882,0
7633-mvpuy,masculino,0,sim,nao,57,sim,nao,dsl,sim,sim,nao,sim,nao,nao,dois_anos,sim,cheque_eletronico,59.75,3450.15,0,59.48534482758621,0
6366-zgqgl,masculino,0,nao,nao,1,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,24.8,24.8,1,12.4,1
4716-hhkqh,masculino,1,sim,nao,20,sim,sim,fibra_otica,nao,sim,nao,sim,sim,sim,mensal,nao,cheque_eletronico,107.05,2172.05,0,103.43095238095239,0
5940-ahuhd,masculino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,70.6,70.6,1,35.3,1
6432-twqlb,masculino,0,sim,nao,5,sim,sim,fibra_otica,nao,sim,nao,sim,nao,nao,mensal,sim,cheque_eletronico,85.4,401.1,1,66.85000000000001,1
4484-glzou,feminino,0,sim,nao,52,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque_eletronico,105.05,5624.85,1,106.12924528301888,0
3179-gbrwv,masculino,1,sim,nao,21,sim,nao,dsl,sim,sim,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,64.95,1339.8,0,60.9,0
8645-kwhjo,masculino,0,nao,nao,14,nao,sem_servico_telefone,dsl,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,55.0,771.95,0,51.46333333333334,0
4130-mzlcc,feminino,0,nao,nao,5,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,50.55,244.75,0,40.791666666666664,1
0314-tkosi,feminino,0,nao,nao,6,sim,nao,dsl,sim,sim,nao,nao,nao,nao,mensal,nao,cheque_enviado,55.15,322.9,0,46.128571428571426,1
8229-myejz,feminino,0,nao,nao,10,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cheque_eletronico,51.2,498.25,0,45.29545454545455,0
2080-srcde,feminino,0,nao,sim,1,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,25.4,25.4,0,12.7,1
9577-wjvcq,feminino,0,nao,nao,68,sim,sim,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,54.45,3687.75,0,53.44565217391305,0
9512-uibfx,masculino,0,sim,sim,18,sim,nao,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque_enviado,95.15,1779.95,1,93.68157894736842,0
